MONTH,ACCIDENT_DATE,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,HIT_RUN_FLAG,LIGHT_CONDITION,SEVERITY,SPEED_ZONE,RUN_OFFROAD,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,DRIVER,MOTORIST,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,STAT_DIV_NAME,MONTH,MONTH_COUNT,MONTH_ALC,MONTH_NALC,DAY,DAY_COUNT
2019/05,2019/05/05 00:00:00+00,No,Vehicle overturned (no collision),Sunday,No,Day,Serious injury accident,Camping grounds or off road,No,145.888701,-37.42875041,Off Road,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/05,2019/05/05 00:00:00+00,Yes,Struck Pedestrian,Sunday,Yes,Dark Street lights unknown,Serious injury accident,60 km/hr,No,144.9020963,-37.80979644,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with a fixed object,,No,Dark Street lights on,Serious injury accident,80 km/hr,Yes,144.774699,-37.69608089,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Other injury accident,80 km/hr,No,146.7645558,-36.59147053,Intersection,ALPINE,NORTH EASTERN REGION,3,2,0,0,2,1,1,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Country,,,,,,
2019/05,2019/05/05 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Dusk/Dawn,Fatal accident,100 km/hr,No,143.161414,-37.69750979,Intersection,PYRENEES,WESTERN REGION,4,4,2,2,0,0,2,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Country,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with vehicle,,No,Day,Serious injury accident,60 km/hr,No,144.7540908,-37.76220307,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with a fixed object,,No,Dark No street lights,Serious injury accident,100 km/hr,Yes,146.6917999,-38.16869754,Non-Intersection,LATROBE,EASTERN REGION,2,2,0,1,1,0,1,1,0,1,0,0,0,0,0,No,1,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Vehicle overturned (no collision),,No,Unk.,Other injury accident,Camping grounds or off road,No,145.8835964,-37.33108332,Off Road,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/05,2019/05/05 00:00:00+00,Yes,No collision and no object struck,Sunday,No,Dark No street lights,Serious injury accident,Camping grounds or off road,No,144.8208559,-37.72373463,Off Road,BRIMBANK,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,No,0,1,0,0,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with a fixed object,Sunday,No,Day,Serious injury accident,60 km/hr,Yes,144.881625,-37.83232837,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with a fixed object,,No,Dusk/Dawn,Other injury accident,50 km/hr,Yes,145.3283836,-37.94783165,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,Yes,Collision with a fixed object,Sunday,No,Dark No street lights,Other injury accident,80 km/hr,Yes,143.9339503,-38.58713929,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Fall from or in moving vehicle,Sunday,No,Unk.,Other injury accident,80 km/hr,No,145.6424353,-37.98345443,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with vehicle,,No,Dusk/Dawn,Other injury accident,60 km/hr,No,144.6796725,-37.87713584,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,7,2,0,0,2,5,4,3,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Collision with vehicle,,No,Dark Street lights on,Serious injury accident,50 km/hr,No,144.869379,-37.78084082,Non-Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/05 00:00:00+00,No,Vehicle overturned (no collision),,No,Day,Other injury accident,50 km/hr,Yes,145.9074258,-37.3699019,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Serious injury accident,60 km/hr,No,144.3527334,-38.14746913,Intersection,GEELONG,SOUTH WESTERN REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No,0,1,1,0,0,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,40 km/hr,No,144.9160108,-37.78189603,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,0,2,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Serious injury accident,100 km/hr,Yes,143.3113599,-36.50292147,Non-Intersection,NORTHERN GRAMPIANS,WESTERN REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,60 km/hr,No,145.0207272,-37.85469019,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,70 km/hr,No,144.9478329,-37.81445884,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Struck Pedestrian,Sunday,Yes,Dark Street lights on,Other injury accident,40 km/hr,No,144.9837102,-37.80190452,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,Not known,No,145.3486303,-37.76006349,Off Road,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Sunday,No,Day,Serious injury accident,50 km/hr,No,144.9943202,-37.86931169,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,2,1,0,2,0,0,0,1,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Struck Pedestrian,Monday,No,Dark Street lights on,Serious injury accident,60 km/hr,No,145.1314356,-37.85756274,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,50 km/hr,No,144.9574594,-37.8039388,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Other injury accident,60 km/hr,No,145.0964595,-37.9257193,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,1,0,0,1,1,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,Not known,No,144.9191249,-37.74732969,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,3,0,0,0,0,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Serious injury accident,100 km/hr,No,145.1564716,-37.90565702,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,0,1,0,0,0,0,0,No,0,2,1,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Vehicle overturned (no collision),Sunday,No,Day,Serious injury accident,100 km/hr,Yes,142.2143664,-34.31665525,Non-Intersection,MILDURA,WESTERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,1,0,0,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,145.031013,-37.67305995,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,No,1,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Vehicle overturned (no collision),Monday,No,Day,Serious injury accident,100 km/hr,Yes,144.2054178,-36.65011939,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Collision with a fixed object,Monday,No,Dark No street lights,Other injury accident,110 km/hr,Yes,144.2818144,-37.60315767,Non-Intersection,MOORABOOL,WESTERN REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Collision with vehicle,Sunday,No,Dark Street lights on,Other injury accident,60 km/hr,No,145.0713825,-37.8442719,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,1,1,0,1,1,0,0,0,1,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Struck Pedestrian,Sunday,No,Day,Other injury accident,40 km/hr,No,144.8932414,-37.79901484,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,4,2,0,0,2,2,2,1,0,1,0,0,0,0,0,No,0,1,0,0,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,No,144.9319015,-37.79461512,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,60 km/hr,No,145.0468473,-37.84538202,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,3,2,0,1,1,1,2,1,0,3,0,0,0,1,0,No,0,3,0,3,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Collision with a fixed object,Sunday,No,Dark No street lights,Serious injury accident,100 km/hr,Yes,144.4743081,-37.95829775,Non-Intersection,GEELONG,SOUTH WESTERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,No,145.0387444,-37.98696452,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,144.98559,-37.84305,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,2,0,0,2,0,1,1,0,1,1,0,0,0,1,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Struck Pedestrian,Sunday,No,Day,Other injury accident,40 km/hr,No,145.1232626,-37.82094107,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,No,144.2460237,-36.80365425,Intersection,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Country,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,Not known,No,145.1300373,-37.8949194,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Fall from or in moving vehicle,Monday,No,Day,Other injury accident,40 km/hr,No,144.9996299,-37.81600352,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Serious injury accident,60 km/hr,No,144.9911652,-37.83353908,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Serious injury accident,80 km/hr,Yes,145.2254005,-37.85002589,Non-Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights unknown,Other injury accident,40 km/hr,No,144.7547976,-37.86930703,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,1,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,collision with some other object,Sunday,No,Day,Other injury accident,100 km/hr,No,144.9857008,-37.68594815,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,1,1,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,Yes,Struck Pedestrian,Sunday,No,Dark Street lights on,Other injury accident,Not known,No,145.2797288,-37.79520877,Off Road,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,No,0,1,0,0,0,0,Metro,,,,,,
2019/05,2019/05/06 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,145.3930988,-38.17196246,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,4,2,0,0,2,2,1,3,0,3,0,0,0,0,0,No,0,3,1,2,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with vehicle,Tuesday,No,Dark Street lights on,Other injury accident,Not known,No,144.9825837,-37.80873022,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,7,1,0,0,1,6,7,0,0,4,0,0,0,0,2,No,0,4,0,4,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,60 km/hr,No,144.7481363,-37.88634492,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,No,145.4310912,-36.30375835,Intersection,SHEPPARTON,NORTH EASTERN REGION,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,No,0,2,1,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Other injury accident,80 km/hr,Yes,144.8797107,-37.64913997,Intersection,HUME,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,No,144.8628986,-37.79458221,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,No,0,2,0,1,1,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,No,144.8841257,-37.78298894,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,4,3,0,2,1,1,2,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,No,144.6826776,-37.87740701,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,0,3,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Monday,No,Dusk/Dawn,Serious injury accident,80 km/hr,No,145.1146539,-37.68823345,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,4,1,0,1,0,3,4,0,0,4,0,0,0,0,1,No,0,4,0,4,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with a fixed object,Tuesday,No,Dark No street lights,Serious injury accident,100 km/hr,Yes,142.8030893,-37.10522501,Non-Intersection,NORTHERN GRAMPIANS,WESTERN REGION,3,3,0,1,2,0,2,1,0,2,0,0,0,0,1,No,0,3,2,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,144.9740677,-37.7420858,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,1,2,0,0,0,0,0,No,0,3,0,1,0,1,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,No,145.4092267,-36.38032741,Intersection,SHEPPARTON,NORTH EASTERN REGION,2,1,0,0,1,1,2,0,1,1,0,0,0,0,1,No,0,2,0,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Day,Serious injury accident,60 km/hr,No,143.8559655,-37.56399887,Intersection,BALLARAT,WESTERN REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,No,145.2892879,-38.01433359,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,1,0,1,0,0,1,No,0,2,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Vehicle overturned (no collision),Monday,No,Unk.,Other injury accident,Not known,Yes,144.5509891,-37.40287484,Intersection,MACEDON RANGES,NORTHERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,50 km/hr,No,145.1517264,-37.87701265,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,No,0,2,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Monday,No,Dark Street lights on,Other injury accident,80 km/hr,No,145.1718322,-37.83879608,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,4,2,0,0,2,2,2,2,0,4,0,0,0,0,0,No,0,4,1,2,0,1,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Day,Other injury accident,60 km/hr,No,145.1590634,-37.67424932,Non-Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,No,144.2919005,-36.75732835,Intersection,BENDIGO,NORTHERN REGION,3,1,0,0,1,2,1,2,0,2,0,0,0,0,1,No,0,2,0,2,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Day,Serious injury accident,50 km/hr,No,143.8419592,-37.55787596,Intersection,BALLARAT,WESTERN REGION,2,1,0,1,0,1,2,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with a fixed object,Tuesday,No,Dark No street lights,Serious injury accident,100 km/hr,Yes,144.5252022,-36.63742118,Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Vehicle overturned (no collision),Tuesday,No,Dark Street lights on,Other injury accident,40 km/hr,No,144.9649274,-37.75078195,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Day,Fatal accident,50 km/hr,No,145.0725717,-37.97483647,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2,1,1,0,0,1,0,2,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,80 km/hr,No,144.1994,-36.74205557,Intersection,BENDIGO,NORTHERN REGION,3,3,0,3,0,0,0,3,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with a fixed object,Tuesday,No,Day,Serious injury accident,50 km/hr,No,144.3123217,-36.763254,Non-Intersection,BENDIGO,NORTHERN REGION,3,1,0,1,0,2,3,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Struck Pedestrian,Tuesday,No,Day,Serious injury accident,60 km/hr,No,145.0813591,-37.82400504,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with vehicle,Tuesday,Yes,Dark Street lights on,Other injury accident,60 km/hr,No,145.2693834,-37.81356666,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,No,0,3,0,3,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Unk.,Other injury accident,Not known,No,144.2971354,-36.76044028,Intersection,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,No,144.6594554,-37.80094618,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,2,0,1,1,0,2,0,0,2,0,0,0,0,1,No,0,2,1,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,80 km/hr,No,144.9321484,-37.81989442,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,5,1,0,1,0,4,4,1,0,5,0,0,0,0,2,No,1,5,1,3,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with a fixed object,Monday,No,Day,Serious injury accident,Not known,No,145.1683797,-37.82465195,Off Road,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,No,1,2,0,2,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Struck Pedestrian,Monday,No,Day,Other injury accident,50 km/hr,No,144.8010893,-37.74185759,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,0,1,0,0,0,0,0,No,0,1,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,No,146.1550173,-38.2096143,Intersection,BAW BAW,EASTERN REGION,4,1,0,0,1,3,2,2,0,2,0,0,0,1,0,No,0,2,0,2,0,0,Country,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with vehicle,Monday,Yes,Dark Street lights on,Other injury accident,80 km/hr,No,145.0860157,-37.89257094,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,4,1,0,0,1,2,2,1,0,2,1,0,0,0,0,No,0,4,0,2,1,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,Yes,Collision with a fixed object,Tuesday,No,Dusk/Dawn,Serious injury accident,70 km/hr,Yes,144.9845947,-37.85592408,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,1,2,0,0,1,0,0,0,0,1,No,1,2,0,1,0,0,Metro,,,,,,
2019/05,2019/05/07 00:00:00+00,No,Collision with vehicle,Tuesday,No,Day,Serious injury accident,50 km/hr,No,145.0624731,-37.86911654,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,2,0,1,1,0,0,2,0,2,0,0,0,0,0,No,0,2,0,2,0,0,Metro,,,,,,
